workerid,movieID,reactionTime,PArray,AArray,trialNum,attentionTime,expt
735,11,486,1,0,16,10.8,8a:LBtimes
715,1,565,1,1,16,16.7,8a:LBtimes
168,13,844,0,1,16,13.2,8a:LBtimes
694,1,591,1,1,16,16.7,8a:LBtimes
318,7,446,0,0,16,16.7,8a:LBtimes
741,1,629,1,1,16,16.7,8a:LBtimes
727,3,574,1,0,16,13.2,8a:LBtimes
410,3,700,1,0,16,13.2,8a:LBtimes
698,9,442,1,1,16,10.8,8a:LBtimes
521,9,414,1,1,16,10.8,8a:LBtimes
699,15,797,0,0,16,10.8,8a:LBtimes
708,17,802,1,1,16,13.2,8a:LBtimes
733,19,799,1,0,16,16.7,8a:LBtimes
308,19,584,1,0,16,16.7,8a:LBtimes
709,11,638,1,0,16,10.8,8a:LBtimes
737,23,599,0,0,16,13.2,8a:LBtimes
313,9,456,1,1,16,10.8,8a:LBtimes
706,23,737,0,0,16,13.2,8a:LBtimes
700,17,542,1,1,16,13.2,8a:LBtimes
738,13,421,0,1,16,13.2,8a:LBtimes
663,15,418,0,0,16,10.8,8a:LBtimes
731,23,527,0,0,16,13.2,8a:LBtimes
121,13,650,0,1,16,13.2,8a:LBtimes
711,11,527,1,0,16,10.8,8a:LBtimes
744,5,513,0,1,16,10.8,8a:LBtimes
691,15,577,0,0,16,10.8,8a:LBtimes
724,3,535,1,0,16,13.2,8a:LBtimes
696,9,809,1,1,16,10.8,8a:LBtimes
98,11,922,1,0,16,10.8,8a:LBtimes
729,11,500,1,0,16,10.8,8a:LBtimes
433,1,1117,1,1,16,16.7,8a:LBtimes
726,9,713,1,1,16,10.8,8a:LBtimes
434,3,714,1,0,16,13.2,8a:LBtimes
693,3,315,1,0,16,13.2,8a:LBtimes
739,21,632,0,1,16,16.7,8a:LBtimes
701,19,454,1,0,16,16.7,8a:LBtimes
690,19,473,1,0,16,16.7,8a:LBtimes
704,23,583,0,0,16,13.2,8a:LBtimes
714,5,630,0,1,16,10.8,8a:LBtimes
654,3,628,1,0,16,13.2,8a:LBtimes
725,9,527,1,1,16,10.8,8a:LBtimes
732,7,719,0,0,17,16.7,8a:LBtimes
721,5,712,0,1,17,10.8,8a:LBtimes
94,17,1185,1,1,17,13.2,8a:LBtimes
695,23,521,0,0,17,13.2,8a:LBtimes
601,3,502,1,0,17,13.2,8a:LBtimes
715,11,679,1,0,17,10.8,8a:LBtimes
168,15,709,0,0,17,10.8,8a:LBtimes
694,19,652,1,0,17,16.7,8a:LBtimes
736,13,797,0,1,17,13.2,8a:LBtimes
318,1,590,1,1,17,16.7,8a:LBtimes
727,9,552,1,1,17,10.8,8a:LBtimes
410,5,536,0,1,17,10.8,8a:LBtimes
78,5,653,0,1,17,10.8,8a:LBtimes
698,1,404,1,1,17,16.7,8a:LBtimes
708,3,745,1,0,17,13.2,8a:LBtimes
733,21,575,0,1,17,16.7,8a:LBtimes
308,17,568,1,1,17,13.2,8a:LBtimes
722,7,453,0,0,17,16.7,8a:LBtimes
663,3,461,1,0,17,13.2,8a:LBtimes
731,19,566,1,0,17,16.7,8a:LBtimes
743,1,631,1,1,17,16.7,8a:LBtimes
711,1,589,1,1,17,16.7,8a:LBtimes
744,21,742,0,1,17,16.7,8a:LBtimes
691,13,488,0,1,17,13.2,8a:LBtimes
724,7,517,0,0,17,16.7,8a:LBtimes
98,1,1305,1,1,17,16.7,8a:LBtimes
226,15,583,0,0,17,10.8,8a:LBtimes
702,15,557,0,0,17,10.8,8a:LBtimes
726,11,934,1,0,17,10.8,8a:LBtimes
434,15,533,0,0,17,10.8,8a:LBtimes
693,11,316,1,0,17,10.8,8a:LBtimes
728,9,435,1,1,17,10.8,8a:LBtimes
704,19,628,1,0,17,16.7,8a:LBtimes
714,19,458,1,0,17,16.7,8a:LBtimes
688,7,776,0,0,17,16.7,8a:LBtimes
730,17,2255,1,1,17,13.2,8a:LBtimes
725,5,695,0,1,17,10.8,8a:LBtimes
732,5,431,0,1,18,10.8,8a:LBtimes
721,9,526,1,1,18,10.8,8a:LBtimes
94,23,1045,0,0,18,13.2,8a:LBtimes
217,13,454,0,1,18,13.2,8a:LBtimes
692,3,744,1,0,18,13.2,8a:LBtimes
601,13,512,0,1,18,13.2,8a:LBtimes
715,5,690,0,1,18,10.8,8a:LBtimes
740,13,496,0,1,18,13.2,8a:LBtimes
736,23,587,0,0,18,13.2,8a:LBtimes
717,19,430,1,0,18,16.7,8a:LBtimes
318,21,687,0,1,18,16.7,8a:LBtimes
689,19,611,1,0,18,16.7,8a:LBtimes
410,13,660,0,1,18,13.2,8a:LBtimes
698,15,478,0,0,18,10.8,8a:LBtimes
720,23,1065,0,0,18,13.2,8a:LBtimes
745,13,739,0,1,18,13.2,8a:LBtimes
733,9,494,1,1,18,10.8,8a:LBtimes
723,13,616,0,1,18,13.2,8a:LBtimes
722,1,699,1,1,18,16.7,8a:LBtimes
313,15,536,0,0,18,10.8,8a:LBtimes
706,7,736,0,0,18,16.7,8a:LBtimes
738,1,428,1,1,18,16.7,8a:LBtimes
742,3,500,1,0,18,13.2,8a:LBtimes
743,7,516,0,0,18,16.7,8a:LBtimes
744,11,630,1,0,18,10.8,8a:LBtimes
691,17,556,1,1,18,13.2,8a:LBtimes
724,23,695,0,0,18,13.2,8a:LBtimes
696,1,1437,1,1,18,16.7,8a:LBtimes
98,5,476,0,1,18,10.8,8a:LBtimes
702,19,612,1,0,18,16.7,8a:LBtimes
726,1,930,1,1,18,16.7,8a:LBtimes
434,21,668,0,1,18,16.7,8a:LBtimes
701,11,630,1,0,18,10.8,8a:LBtimes
705,13,419,0,1,18,13.2,8a:LBtimes
690,15,819,0,0,18,10.8,8a:LBtimes
712,7,650,0,0,18,16.7,8a:LBtimes
31,9,539,1,1,18,10.8,8a:LBtimes
704,11,632,1,0,18,10.8,8a:LBtimes
688,1,517,1,1,18,16.7,8a:LBtimes
654,7,567,0,0,18,16.7,8a:LBtimes
725,5,623,0,1,18,10.8,8a:LBtimes
382,7,1400,0,0,19,16.7,8a:LBtimes
695,7,671,0,0,19,16.7,8a:LBtimes
697,9,639,1,1,19,10.8,8a:LBtimes
735,3,430,1,0,19,13.2,8a:LBtimes
740,3,535,1,0,19,13.2,8a:LBtimes
694,5,1113,0,1,19,10.8,8a:LBtimes
736,19,456,1,0,19,16.7,8a:LBtimes
717,17,415,1,1,19,13.2,8a:LBtimes
318,9,665,1,1,19,10.8,8a:LBtimes
727,17,988,1,1,19,13.2,8a:LBtimes
734,23,552,0,0,19,13.2,8a:LBtimes
698,17,465,1,1,19,13.2,8a:LBtimes
521,7,423,0,0,19,16.7,8a:LBtimes
699,7,825,0,0,19,16.7,8a:LBtimes
718,1,1054,1,1,19,16.7,8a:LBtimes
745,23,821,0,0,19,13.2,8a:LBtimes
733,5,534,0,1,19,10.8,8a:LBtimes
709,15,614,0,0,19,10.8,8a:LBtimes
722,9,622,1,1,19,10.8,8a:LBtimes
737,11,580,1,0,19,10.8,8a:LBtimes
706,5,871,0,1,19,10.8,8a:LBtimes
738,23,494,0,0,19,13.2,8a:LBtimes
731,5,500,0,1,19,10.8,8a:LBtimes
121,1,630,1,1,19,16.7,8a:LBtimes
711,15,591,0,0,19,10.8,8a:LBtimes
744,13,631,0,1,19,13.2,8a:LBtimes
710,19,733,1,0,19,16.7,8a:LBtimes
433,1,1143,1,1,19,16.7,8a:LBtimes
702,7,607,0,0,19,16.7,8a:LBtimes
726,19,1080,1,0,19,16.7,8a:LBtimes
693,1,458,1,1,19,16.7,8a:LBtimes
701,19,966,1,0,19,16.7,8a:LBtimes
674,19,928,1,0,19,16.7,8a:LBtimes
690,1,501,1,1,19,16.7,8a:LBtimes
31,23,617,0,0,19,13.2,8a:LBtimes
688,5,357,0,1,19,10.8,8a:LBtimes
730,15,608,0,0,19,10.8,8a:LBtimes
719,3,591,1,0,19,13.2,8a:LBtimes
732,11,480,1,0,20,10.8,8a:LBtimes
721,9,953,1,1,20,10.8,8a:LBtimes
94,7,743,0,0,20,16.7,8a:LBtimes
382,13,615,0,1,20,13.2,8a:LBtimes
695,21,520,0,1,20,16.7,8a:LBtimes
217,5,388,0,1,20,10.8,8a:LBtimes
716,7,739,0,0,20,16.7,8a:LBtimes
740,9,441,1,1,20,10.8,8a:LBtimes
694,3,633,1,0,20,13.2,8a:LBtimes
736,3,476,1,0,20,13.2,8a:LBtimes
318,17,471,1,1,20,13.2,8a:LBtimes
707,9,399,1,1,20,10.8,8a:LBtimes
741,3,1085,1,0,20,13.2,8a:LBtimes
689,1,333,1,1,20,16.7,8a:LBtimes
410,1,470,1,1,20,16.7,8a:LBtimes
521,15,412,0,0,20,10.8,8a:LBtimes
720,21,723,0,1,20,16.7,8a:LBtimes
699,7,674,0,0,20,16.7,8a:LBtimes
708,7,840,0,0,20,16.7,8a:LBtimes
745,9,539,1,1,20,10.8,8a:LBtimes
713,21,510,0,1,20,16.7,8a:LBtimes
722,21,1097,0,1,20,16.7,8a:LBtimes
738,21,459,0,1,20,16.7,8a:LBtimes
663,1,521,1,1,20,16.7,8a:LBtimes
742,11,525,1,0,20,10.8,8a:LBtimes
743,21,518,0,1,20,16.7,8a:LBtimes
711,19,563,1,0,20,16.7,8a:LBtimes
744,15,582,0,0,20,10.8,8a:LBtimes
710,1,588,1,1,20,16.7,8a:LBtimes
691,19,565,1,0,20,16.7,8a:LBtimes
724,19,460,1,0,20,16.7,8a:LBtimes
729,21,592,0,1,20,16.7,8a:LBtimes
433,19,556,1,0,20,16.7,8a:LBtimes
726,23,563,0,0,20,13.2,8a:LBtimes
693,13,363,0,1,20,13.2,8a:LBtimes
705,9,414,1,1,20,10.8,8a:LBtimes
728,15,450,0,0,20,10.8,8a:LBtimes
704,15,489,0,0,20,10.8,8a:LBtimes
714,15,512,0,0,20,10.8,8a:LBtimes
719,23,463,0,0,20,13.2,8a:LBtimes
725,21,646,0,1,20,16.7,8a:LBtimes
732,15,519,0,0,21,10.8,8a:LBtimes
94,7,1009,0,0,21,16.7,8a:LBtimes
217,9,496,1,1,21,10.8,8a:LBtimes
735,13,540,0,1,21,13.2,8a:LBtimes
715,19,705,1,0,21,16.7,8a:LBtimes
694,15,620,0,0,21,10.8,8a:LBtimes
736,5,458,0,1,21,10.8,8a:LBtimes
717,1,1042,1,1,21,16.7,8a:LBtimes
741,19,1085,1,0,21,16.7,8a:LBtimes
727,23,863,0,0,21,13.2,8a:LBtimes
410,15,420,0,0,21,10.8,8a:LBtimes
734,3,840,1,0,21,13.2,8a:LBtimes
720,3,1452,1,0,21,13.2,8a:LBtimes
699,17,736,1,1,21,13.2,8a:LBtimes
718,5,423,0,1,21,10.8,8a:LBtimes
708,7,560,0,0,21,16.7,8a:LBtimes
745,11,596,1,0,21,10.8,8a:LBtimes
713,15,574,0,0,21,10.8,8a:LBtimes
722,5,440,0,1,21,10.8,8a:LBtimes
313,17,679,1,1,21,13.2,8a:LBtimes
663,19,380,1,0,21,16.7,8a:LBtimes
731,7,544,0,0,21,16.7,8a:LBtimes
742,15,570,0,0,21,10.8,8a:LBtimes
121,5,577,0,1,21,10.8,8a:LBtimes
743,9,630,1,1,21,10.8,8a:LBtimes
711,1,506,1,1,21,16.7,8a:LBtimes
724,9,403,1,1,21,10.8,8a:LBtimes
696,3,776,1,0,21,13.2,8a:LBtimes
433,5,391,0,1,21,10.8,8a:LBtimes
702,9,509,1,1,21,10.8,8a:LBtimes
726,5,620,0,1,21,10.8,8a:LBtimes
434,19,396,1,0,21,16.7,8a:LBtimes
693,1,463,1,1,21,16.7,8a:LBtimes
674,7,1141,0,0,21,16.7,8a:LBtimes
705,15,404,0,0,21,10.8,8a:LBtimes
690,3,1310,1,0,21,13.2,8a:LBtimes
728,19,550,1,0,21,16.7,8a:LBtimes
712,15,660,0,0,21,10.8,8a:LBtimes
31,17,566,1,1,21,13.2,8a:LBtimes
704,13,524,0,1,21,13.2,8a:LBtimes
714,11,432,1,0,21,10.8,8a:LBtimes
654,21,680,0,1,21,16.7,8a:LBtimes
719,5,599,0,1,21,10.8,8a:LBtimes
721,7,807,0,0,22,16.7,8a:LBtimes
94,3,650,1,0,22,13.2,8a:LBtimes
695,1,476,1,1,22,16.7,8a:LBtimes
217,21,560,0,1,22,16.7,8a:LBtimes
697,15,623,0,0,22,10.8,8a:LBtimes
601,21,555,0,1,22,16.7,8a:LBtimes
715,9,647,1,1,22,10.8,8a:LBtimes
716,11,830,1,0,22,10.8,8a:LBtimes
740,23,440,0,0,22,13.2,8a:LBtimes
694,1,667,1,1,22,16.7,8a:LBtimes
736,21,525,0,1,22,16.7,8a:LBtimes
707,19,687,1,0,22,16.7,8a:LBtimes
741,21,969,0,1,22,16.7,8a:LBtimes
734,5,505,0,1,22,10.8,8a:LBtimes
78,1,463,1,1,22,16.7,8a:LBtimes
521,21,600,0,1,22,16.7,8a:LBtimes
718,7,392,0,0,22,16.7,8a:LBtimes
708,17,696,1,1,22,13.2,8a:LBtimes
308,3,531,1,0,22,13.2,8a:LBtimes
713,17,565,1,1,22,13.2,8a:LBtimes
722,3,686,1,0,22,13.2,8a:LBtimes
737,13,634,0,1,22,13.2,8a:LBtimes
313,1,534,1,1,22,16.7,8a:LBtimes
700,3,661,1,0,22,13.2,8a:LBtimes
738,5,469,0,1,22,10.8,8a:LBtimes
663,9,371,1,1,22,10.8,8a:LBtimes
731,7,528,0,0,22,16.7,8a:LBtimes
742,23,587,0,0,22,13.2,8a:LBtimes
121,7,763,0,0,22,16.7,8a:LBtimes
743,7,489,0,0,22,16.7,8a:LBtimes
711,5,526,0,1,22,10.8,8a:LBtimes
724,21,549,0,1,22,16.7,8a:LBtimes
433,15,981,0,0,22,10.8,8a:LBtimes
702,11,548,1,0,22,10.8,8a:LBtimes
726,3,600,1,0,22,13.2,8a:LBtimes
701,23,565,0,0,22,13.2,8a:LBtimes
712,3,483,1,0,22,13.2,8a:LBtimes
31,19,475,1,0,22,16.7,8a:LBtimes
714,3,559,1,0,22,13.2,8a:LBtimes
688,15,458,0,0,22,10.8,8a:LBtimes
654,23,584,0,0,22,13.2,8a:LBtimes
730,1,1191,1,1,22,16.7,8a:LBtimes
719,23,527,0,0,22,13.2,8a:LBtimes
732,13,609,0,1,23,13.2,8a:LBtimes
721,21,741,0,1,23,16.7,8a:LBtimes
94,5,725,0,1,23,10.8,8a:LBtimes
382,19,1126,1,0,23,16.7,8a:LBtimes
692,17,440,1,1,23,13.2,8a:LBtimes
697,7,616,0,0,23,16.7,8a:LBtimes
601,3,474,1,0,23,13.2,8a:LBtimes
715,5,566,0,1,23,10.8,8a:LBtimes
740,19,528,1,0,23,16.7,8a:LBtimes
168,5,668,0,1,23,10.8,8a:LBtimes
694,17,607,1,1,23,13.2,8a:LBtimes
717,7,977,0,0,23,16.7,8a:LBtimes
689,11,383,1,0,23,10.8,8a:LBtimes
727,3,1062,1,0,23,13.2,8a:LBtimes
734,13,599,0,1,23,13.2,8a:LBtimes
698,19,2150,1,0,23,16.7,8a:LBtimes
720,17,560,1,1,23,13.2,8a:LBtimes
708,1,656,1,1,23,16.7,8a:LBtimes
745,5,994,0,1,23,10.8,8a:LBtimes
723,23,733,0,0,23,13.2,8a:LBtimes
737,1,562,1,1,23,16.7,8a:LBtimes
313,11,600,1,0,23,10.8,8a:LBtimes
706,13,599,0,1,23,13.2,8a:LBtimes
700,1,421,1,1,23,16.7,8a:LBtimes
738,23,549,0,0,23,13.2,8a:LBtimes
663,7,389,0,0,23,16.7,8a:LBtimes
731,17,535,1,1,23,13.2,8a:LBtimes
742,7,1020,0,0,23,16.7,8a:LBtimes
691,9,768,1,1,23,10.8,8a:LBtimes
696,7,834,0,0,23,16.7,8a:LBtimes
98,19,527,1,0,23,16.7,8a:LBtimes
729,13,593,0,1,23,13.2,8a:LBtimes
226,21,939,0,1,23,16.7,8a:LBtimes
433,15,752,0,0,23,10.8,8a:LBtimes
701,13,573,0,1,23,13.2,8a:LBtimes
728,17,463,1,1,23,13.2,8a:LBtimes
712,17,600,1,1,23,13.2,8a:LBtimes
31,21,527,0,1,23,16.7,8a:LBtimes
704,5,355,0,1,23,10.8,8a:LBtimes
714,5,549,0,1,23,10.8,8a:LBtimes
654,7,582,0,0,23,16.7,8a:LBtimes
730,23,2071,0,0,23,13.2,8a:LBtimes
732,17,494,1,1,24,13.2,8a:LBtimes
721,21,702,0,1,24,16.7,8a:LBtimes
94,21,641,0,1,24,16.7,8a:LBtimes
382,1,741,1,1,24,16.7,8a:LBtimes
695,11,446,1,0,24,10.8,8a:LBtimes
217,7,564,0,0,24,16.7,8a:LBtimes
692,3,500,1,0,24,13.2,8a:LBtimes
697,21,583,0,1,24,16.7,8a:LBtimes
735,19,744,1,0,24,16.7,8a:LBtimes
601,5,524,0,1,24,10.8,8a:LBtimes
715,3,664,1,0,24,13.2,8a:LBtimes
736,19,1106,1,0,24,16.7,8a:LBtimes
318,1,632,1,1,24,16.7,8a:LBtimes
703,23,807,0,0,24,13.2,8a:LBtimes
707,7,447,0,0,24,16.7,8a:LBtimes
741,15,620,0,0,24,10.8,8a:LBtimes
410,3,660,1,0,24,13.2,8a:LBtimes
734,11,648,1,0,24,10.8,8a:LBtimes
78,11,911,1,0,24,10.8,8a:LBtimes
699,19,754,1,0,24,16.7,8a:LBtimes
718,15,518,0,0,24,10.8,8a:LBtimes
745,7,713,0,0,24,16.7,8a:LBtimes
733,3,511,1,0,24,13.2,8a:LBtimes
308,1,920,1,1,24,16.7,8a:LBtimes
709,15,676,0,0,24,10.8,8a:LBtimes
723,9,677,1,1,24,10.8,8a:LBtimes
313,13,663,0,1,24,13.2,8a:LBtimes
706,15,734,0,0,24,10.8,8a:LBtimes
700,5,627,0,1,24,10.8,8a:LBtimes
738,15,535,0,0,24,10.8,8a:LBtimes
731,21,913,0,1,24,16.7,8a:LBtimes
742,17,509,1,1,24,13.2,8a:LBtimes
121,19,477,1,0,24,16.7,8a:LBtimes
711,13,515,0,1,24,13.2,8a:LBtimes
710,5,1040,0,1,24,10.8,8a:LBtimes
696,15,598,0,0,24,10.8,8a:LBtimes
98,21,516,0,1,24,16.7,8a:LBtimes
226,11,595,1,0,24,10.8,8a:LBtimes
702,3,662,1,0,24,13.2,8a:LBtimes
434,9,513,1,1,24,10.8,8a:LBtimes
693,11,335,1,0,24,10.8,8a:LBtimes
701,1,495,1,1,24,16.7,8a:LBtimes
690,23,653,0,0,24,13.2,8a:LBtimes
728,23,557,0,0,24,13.2,8a:LBtimes
712,19,1250,1,0,24,16.7,8a:LBtimes
688,13,468,0,1,24,13.2,8a:LBtimes
719,1,481,1,1,24,16.7,8a:LBtimes
732,9,439,1,1,25,10.8,8a:LBtimes
721,13,565,0,1,25,13.2,8a:LBtimes
382,17,1094,1,1,25,13.2,8a:LBtimes
695,5,486,0,1,25,10.8,8a:LBtimes
217,23,376,0,0,25,13.2,8a:LBtimes
692,1,387,1,1,25,16.7,8a:LBtimes
697,23,686,0,0,25,13.2,8a:LBtimes
601,9,589,1,1,25,10.8,8a:LBtimes
740,5,506,0,1,25,10.8,8a:LBtimes
717,23,626,0,0,25,13.2,8a:LBtimes
703,19,814,1,0,25,16.7,8a:LBtimes
707,23,511,0,0,25,13.2,8a:LBtimes
741,5,894,0,1,25,10.8,8a:LBtimes
410,19,567,1,0,25,16.7,8a:LBtimes
78,5,616,0,1,25,10.8,8a:LBtimes
720,1,532,1,1,25,16.7,8a:LBtimes
699,1,913,1,1,25,16.7,8a:LBtimes
718,11,487,1,0,25,10.8,8a:LBtimes
708,19,744,1,0,25,16.7,8a:LBtimes
745,23,508,0,0,25,13.2,8a:LBtimes
706,11,465,1,0,25,10.8,8a:LBtimes
663,9,445,1,1,25,10.8,8a:LBtimes
731,5,575,0,1,25,10.8,8a:LBtimes
743,15,527,0,0,25,10.8,8a:LBtimes
711,19,489,1,0,25,16.7,8a:LBtimes
691,5,1195,0,1,25,10.8,8a:LBtimes
724,13,500,0,1,25,13.2,8a:LBtimes
98,7,394,0,0,25,16.7,8a:LBtimes
729,7,588,0,0,25,16.7,8a:LBtimes
226,19,621,1,0,25,16.7,8a:LBtimes
702,23,485,0,0,25,13.2,8a:LBtimes
434,7,630,0,0,25,16.7,8a:LBtimes
739,15,431,0,0,25,10.8,8a:LBtimes
701,9,431,1,1,25,10.8,8a:LBtimes
690,7,1046,0,0,25,16.7,8a:LBtimes
712,23,446,0,0,25,13.2,8a:LBtimes
714,13,601,0,1,25,13.2,8a:LBtimes
688,21,485,0,1,25,16.7,8a:LBtimes
730,9,552,1,1,25,10.8,8a:LBtimes
725,23,807,0,0,25,13.2,8a:LBtimes
732,19,552,1,0,26,16.7,8a:LBtimes
721,15,918,0,0,26,10.8,8a:LBtimes
94,5,727,0,1,26,10.8,8a:LBtimes
382,11,503,1,0,26,10.8,8a:LBtimes
695,17,488,1,1,26,13.2,8a:LBtimes
692,23,500,0,0,26,13.2,8a:LBtimes
697,17,820,1,1,26,13.2,8a:LBtimes
735,5,547,0,1,26,10.8,8a:LBtimes
601,15,561,0,0,26,10.8,8a:LBtimes
715,17,619,1,1,26,13.2,8a:LBtimes
716,15,599,0,0,26,10.8,8a:LBtimes
740,5,456,0,1,26,10.8,8a:LBtimes
736,11,703,1,0,26,10.8,8a:LBtimes
318,15,457,0,0,26,10.8,8a:LBtimes
703,5,775,0,1,26,10.8,8a:LBtimes
689,21,631,0,1,26,16.7,8a:LBtimes
727,19,725,1,0,26,16.7,8a:LBtimes
78,3,519,1,0,26,13.2,8a:LBtimes
698,3,2005,1,0,26,13.2,8a:LBtimes
521,1,430,1,1,26,16.7,8a:LBtimes
720,9,518,1,1,26,10.8,8a:LBtimes
708,23,849,0,0,26,13.2,8a:LBtimes
745,21,675,0,1,26,16.7,8a:LBtimes
709,13,392,0,1,26,13.2,8a:LBtimes
723,21,520,0,1,26,16.7,8a:LBtimes
706,21,602,0,1,26,16.7,8a:LBtimes
700,21,874,0,1,26,16.7,8a:LBtimes
738,3,570,1,0,26,13.2,8a:LBtimes
742,9,544,1,1,26,10.8,8a:LBtimes
711,11,445,1,0,26,10.8,8a:LBtimes
744,1,606,1,1,26,16.7,8a:LBtimes
710,17,668,1,1,26,13.2,8a:LBtimes
724,19,400,1,0,26,16.7,8a:LBtimes
696,11,681,1,0,26,10.8,8a:LBtimes
729,9,562,1,1,26,10.8,8a:LBtimes
433,17,1945,1,1,26,13.2,8a:LBtimes
702,3,413,1,0,26,13.2,8a:LBtimes
726,17,640,1,1,26,13.2,8a:LBtimes
693,7,407,0,0,26,16.7,8a:LBtimes
705,17,438,1,1,26,13.2,8a:LBtimes
690,17,774,1,1,26,13.2,8a:LBtimes
728,13,526,0,1,26,13.2,8a:LBtimes
712,9,557,1,1,26,10.8,8a:LBtimes
31,5,610,0,1,26,10.8,8a:LBtimes
704,5,474,0,1,26,10.8,8a:LBtimes
714,1,463,1,1,26,16.7,8a:LBtimes
719,9,375,1,1,26,10.8,8a:LBtimes
725,13,695,0,1,26,13.2,8a:LBtimes
695,15,504,0,0,27,10.8,8a:LBtimes
217,17,418,1,1,27,13.2,8a:LBtimes
735,5,598,0,1,27,10.8,8a:LBtimes
716,13,1089,0,1,27,13.2,8a:LBtimes
740,15,489,0,0,27,10.8,8a:LBtimes
168,7,1052,0,0,27,16.7,8a:LBtimes
694,13,806,0,1,27,13.2,8a:LBtimes
736,17,1084,1,1,27,13.2,8a:LBtimes
717,9,619,1,1,27,10.8,8a:LBtimes
318,23,503,0,0,27,13.2,8a:LBtimes
703,21,591,0,1,27,16.7,8a:LBtimes
741,11,1540,1,0,27,10.8,8a:LBtimes
734,17,599,1,1,27,13.2,8a:LBtimes
78,21,720,0,1,27,16.7,8a:LBtimes
718,19,487,1,0,27,16.7,8a:LBtimes
708,3,648,1,0,27,13.2,8a:LBtimes
713,5,493,0,1,27,10.8,8a:LBtimes
709,7,491,0,0,27,16.7,8a:LBtimes
313,23,703,0,0,27,13.2,8a:LBtimes
700,19,471,1,0,27,16.7,8a:LBtimes
663,15,381,0,0,27,10.8,8a:LBtimes
731,17,487,1,1,27,13.2,8a:LBtimes
742,13,675,0,1,27,13.2,8a:LBtimes
743,23,713,0,0,27,13.2,8a:LBtimes
710,1,797,1,1,27,16.7,8a:LBtimes
724,11,439,1,0,27,10.8,8a:LBtimes
696,13,741,0,1,27,13.2,8a:LBtimes
729,21,534,0,1,27,16.7,8a:LBtimes
226,3,779,1,0,27,13.2,8a:LBtimes
726,23,591,0,0,27,13.2,8a:LBtimes
434,23,631,0,0,27,13.2,8a:LBtimes
690,3,596,1,0,27,13.2,8a:LBtimes
728,21,441,0,1,27,16.7,8a:LBtimes
712,7,411,0,0,27,16.7,8a:LBtimes
704,7,719,0,0,27,16.7,8a:LBtimes
730,9,1181,1,1,27,10.8,8a:LBtimes
382,23,663,0,0,28,13.2,8a:LBtimes
601,21,463,0,1,28,16.7,8a:LBtimes
736,1,433,1,1,28,16.7,8a:LBtimes
717,21,886,0,1,28,16.7,8a:LBtimes
703,9,726,1,1,28,10.8,8a:LBtimes
707,9,1214,1,1,28,10.8,8a:LBtimes
727,19,1071,1,0,28,16.7,8a:LBtimes
734,7,807,0,0,28,16.7,8a:LBtimes
698,7,537,0,0,28,16.7,8a:LBtimes
708,13,752,0,1,28,13.2,8a:LBtimes
733,7,728,0,0,28,16.7,8a:LBtimes
722,15,1052,0,0,28,10.8,8a:LBtimes
744,9,711,1,1,28,10.8,8a:LBtimes
691,1,656,1,1,28,16.7,8a:LBtimes
724,1,483,1,1,28,16.7,8a:LBtimes
696,23,604,0,0,28,13.2,8a:LBtimes
98,17,868,1,1,28,13.2,8a:LBtimes
729,3,658,1,0,28,13.2,8a:LBtimes
434,1,545,1,1,28,16.7,8a:LBtimes
739,11,607,1,0,28,10.8,8a:LBtimes
674,11,554,1,0,28,10.8,8a:LBtimes
705,5,461,0,1,28,10.8,8a:LBtimes
31,15,594,0,0,28,10.8,8a:LBtimes
704,17,667,1,1,28,13.2,8a:LBtimes
714,15,598,0,0,28,10.8,8a:LBtimes
688,9,691,1,1,28,10.8,8a:LBtimes
719,1,563,1,1,28,16.7,8a:LBtimes
725,7,671,0,0,28,16.7,8a:LBtimes
94,17,772,1,1,29,13.2,8a:LBtimes
695,11,466,1,0,29,10.8,8a:LBtimes
697,19,487,1,0,29,16.7,8a:LBtimes
735,1,528,1,1,29,16.7,8a:LBtimes
601,1,471,1,1,29,16.7,8a:LBtimes
716,17,632,1,1,29,13.2,8a:LBtimes
740,17,480,1,1,29,13.2,8a:LBtimes
168,3,788,1,0,29,13.2,8a:LBtimes
703,5,567,0,1,29,10.8,8a:LBtimes
707,21,711,0,1,29,16.7,8a:LBtimes
689,7,506,0,0,29,16.7,8a:LBtimes
698,23,535,0,0,29,13.2,8a:LBtimes
699,21,851,0,1,29,16.7,8a:LBtimes
708,11,568,1,0,29,10.8,8a:LBtimes
745,9,487,1,1,29,10.8,8a:LBtimes
308,7,603,0,0,29,16.7,8a:LBtimes
713,9,578,1,1,29,10.8,8a:LBtimes
709,21,1311,0,1,29,16.7,8a:LBtimes
737,7,876,0,0,29,16.7,8a:LBtimes
700,5,519,0,1,29,10.8,8a:LBtimes
738,21,527,0,1,29,16.7,8a:LBtimes
663,5,454,0,1,29,10.8,8a:LBtimes
731,1,472,1,1,29,16.7,8a:LBtimes
742,19,641,1,0,29,16.7,8a:LBtimes
743,11,504,1,0,29,10.8,8a:LBtimes
711,7,492,0,0,29,16.7,8a:LBtimes
744,17,1055,1,1,29,13.2,8a:LBtimes
696,11,902,1,0,29,10.8,8a:LBtimes
729,23,590,0,0,29,13.2,8a:LBtimes
702,15,461,0,0,29,10.8,8a:LBtimes
726,3,672,1,0,29,13.2,8a:LBtimes
