data_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,longitudinal,source_name,mom_ed
54119,25,413,413,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54121,19,90,90,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54122,24,412,412,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54124,18,14,14,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,Some College
54125,18,336,336,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54126,24,595,595,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54127,30,632,632,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54128,19,226,226,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54129,26,462,462,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54131,18,10,10,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,College
54132,26,186,186,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54134,26,280,280,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,Graduate
54135,26,468,468,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Graduate
54136,18,85,85,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54137,25,292,292,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54138,30,484,484,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54139,25,658,658,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54141,24,450,450,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54142,18,26,26,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54143,18,21,21,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54144,25,448,448,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54146,21,113,113,English,WS,First,Asian,Female,NA,FALSE,FALSE,Marchman,Some College
54147,29,401,401,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54148,25,305,305,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54149,30,445,445,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54150,18,222,222,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54151,24,419,419,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54152,24,292,292,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54154,18,66,66,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54155,28,333,333,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54156,19,18,18,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54157,24,54,54,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54159,18,209,209,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54160,24,498,498,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54161,30,609,609,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54162,24,72,72,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54164,18,151,151,English,WS,First,Black,Female,NA,TRUE,FALSE,Marchman,Some College
54165,24,316,316,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,Some College
54166,30,435,435,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,Some College
54167,18,260,260,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54168,24,573,573,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54169,30,667,667,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54170,19,320,320,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54171,24,546,546,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54172,20,334,334,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54173,24,556,556,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54174,25,607,607,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54175,30,627,627,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54176,24,519,519,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54178,24,188,188,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54179,25,545,545,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54180,18,230,230,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54181,19,82,82,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54182,25,354,354,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54183,24,68,68,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54184,30,249,249,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54185,18,269,269,English,WS,Second,Asian,Female,NA,FALSE,FALSE,Marchman,Graduate
54186,24,581,581,English,WS,Second,Black,Female,NA,FALSE,FALSE,Marchman,Graduate
54187,29,625,625,English,WS,Second,Black,Female,NA,FALSE,FALSE,Marchman,Graduate
54188,18,147,147,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54189,24,427,427,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54190,23,165,165,English,WS,Fourth,White,Male,NA,FALSE,FALSE,Marchman,Some College
54191,26,587,587,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54193,19,40,40,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54194,25,589,589,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54195,30,645,645,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54196,30,473,473,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,College
54197,20,76,76,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,NA
54198,25,382,382,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,NA
54200,18,56,56,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54201,24,329,329,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54202,30,588,588,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54203,24,391,391,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54204,30,635,635,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54205,18,230,230,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54206,29,665,665,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54207,19,302,302,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54208,24,605,605,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54209,30,655,655,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54210,18,125,125,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54211,24,452,452,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54212,30,558,558,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54213,19,24,24,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,Some College
54214,29,510,510,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,Some College
54215,18,471,471,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54216,25,359,359,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,NA
54217,24,236,236,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54218,25,98,98,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Secondary
54219,24,155,155,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54220,24,150,150,English,WS,NA,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54221,26,389,389,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54222,29,552,552,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54223,26,216,216,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some College
54224,24,10,10,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54226,18,97,97,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,Some College
54227,24,513,513,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,Some College
54228,19,7,7,English,WS,First,Hispanic,Female,NA,FALSE,FALSE,Marchman,Some College
54229,25,314,314,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54231,28,429,429,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54232,19,370,370,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54233,20,47,47,English,WS,First,Hispanic,Female,NA,FALSE,FALSE,Marchman,College
54234,21,130,130,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,NA
54235,19,53,53,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54236,25,370,370,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,NA
54237,18,85,85,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54238,24,467,467,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54239,29,613,613,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54240,19,228,228,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54241,19,342,342,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54242,24,605,605,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54243,18,334,334,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54244,24,556,556,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54245,25,331,331,English,WS,Second,Black,Female,NA,FALSE,FALSE,Marchman,College
54246,24,650,650,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54247,27,396,396,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54248,25,430,430,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54249,26,139,139,English,WS,Second,Black,Male,NA,FALSE,FALSE,Marchman,Secondary
54250,24,69,69,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54251,18,189,189,English,WS,NA,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54252,24,470,470,English,WS,NA,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54253,18,98,98,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54254,26,520,520,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54255,30,645,645,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54256,18,380,380,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54257,30,590,590,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54258,19,75,75,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54259,24,425,425,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54260,24,382,382,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54261,30,594,594,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54262,19,150,150,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54263,25,414,414,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54264,30,623,623,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54265,30,24,24,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Some College
54266,24,84,84,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54267,30,355,355,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54268,24,135,135,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54269,30,315,315,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54270,19,229,229,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54271,24,446,446,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54272,21,125,125,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54273,24,251,251,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54274,24,328,328,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54275,30,618,618,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54276,19,458,458,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54277,30,654,654,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54278,19,105,105,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,College
54279,24,423,423,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,College
54280,30,570,570,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,College
54281,18,443,443,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,Secondary
54282,24,49,49,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54283,30,270,270,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54284,20,233,233,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Some College
54285,24,338,338,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Some College
54286,25,30,30,English,WS,Fourth,White,Female,NA,FALSE,FALSE,Marchman,Some College
54287,18,151,151,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54288,24,527,527,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54290,26,352,352,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54291,29,611,611,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54292,21,51,51,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54293,29,412,412,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54294,18,1,1,English,WS,Fourth,White,Male,NA,FALSE,FALSE,Marchman,Some College
54295,19,12,12,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54296,23,69,69,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54298,18,45,45,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Some College
54299,25,194,194,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Some College
54300,19,300,300,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54302,24,466,466,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54303,20,107,107,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54304,24,204,204,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54306,20,208,208,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54307,25,390,390,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54309,25,152,152,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54311,24,40,40,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54312,27,565,565,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54313,19,174,174,English,WS,Fourth,White,Female,NA,FALSE,FALSE,Marchman,Some College
54314,24,584,584,English,WS,Fourth,White,Female,NA,FALSE,FALSE,Marchman,College
54315,30,680,680,English,WS,Fourth,White,Female,NA,FALSE,FALSE,Marchman,Some College
54316,18,226,226,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54317,24,475,475,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54318,30,555,555,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54319,20,58,58,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54320,25,316,316,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54321,20,23,23,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54322,24,257,257,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54324,18,150,150,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54325,24,381,381,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54326,30,570,570,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54327,25,381,381,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Graduate
54328,19,73,73,English,WS,Second,Hispanic,Male,NA,FALSE,FALSE,Marchman,Secondary
54329,25,204,204,English,WS,Second,Hispanic,Male,NA,FALSE,FALSE,Marchman,Secondary
54330,25,298,298,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54331,19,159,159,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54332,24,424,424,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54333,30,584,584,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54334,20,485,485,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Secondary
54335,24,621,621,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Secondary
54336,30,633,633,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Secondary
54337,23,545,545,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,College
54338,19,272,272,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,Some College
54339,30,623,623,English,WS,Fourth,White,Female,NA,FALSE,FALSE,Marchman,Some College
54340,24,478,478,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,Graduate
54341,24,126,126,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54342,30,428,428,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54343,19,104,104,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54344,24,380,380,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54345,30,511,511,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54346,18,51,51,English,WS,First,Hispanic,Male,NA,FALSE,FALSE,Marchman,College
54347,24,501,501,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54348,18,34,34,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54349,20,67,67,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Some College
54350,24,268,268,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Some College
54351,19,217,217,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54352,24,420,420,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54354,24,420,420,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Graduate
54355,19,182,182,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54356,24,454,454,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54357,30,625,625,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54358,19,100,100,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54359,24,119,119,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54360,19,253,253,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,College
54361,24,564,564,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,College
54362,25,172,172,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54364,28,541,541,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54365,30,508,508,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54366,25,295,295,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Graduate
54368,24,130,130,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,Some College
54369,24,495,495,English,WS,First,Black,Female,NA,TRUE,FALSE,Marchman,College
54370,18,135,135,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54371,18,273,273,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54372,24,492,492,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54373,30,632,632,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54374,19,119,119,English,WS,Second,Asian,Male,NA,FALSE,FALSE,Marchman,Primary
54375,24,338,338,English,WS,NA,Black,Female,NA,FALSE,FALSE,Marchman,Some College
54376,30,441,441,English,WS,NA,Black,Female,NA,FALSE,FALSE,Marchman,Some College
54377,24,49,49,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54379,25,581,581,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some Graduate
54380,19,66,66,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54381,24,357,357,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54382,30,642,642,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some College
54383,25,379,379,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
54385,19,284,284,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54386,19,207,207,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54387,24,483,483,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54388,25,349,349,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54389,29,597,597,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,College
54390,20,139,139,English,WS,Second,Black,Female,NA,FALSE,FALSE,Marchman,Graduate
54391,18,60,60,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,Graduate
54392,25,330,330,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54394,30,444,444,English,WS,First,Black,Female,NA,FALSE,FALSE,Marchman,Some College
54395,18,25,25,English,WS,Sixth,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54396,24,9,9,English,WS,Sixth,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54397,30,15,15,English,WS,Sixth,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54398,25,355,355,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54400,19,251,251,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54401,30,612,612,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54402,18,273,273,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54403,24,470,470,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54405,21,117,117,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
54406,18,187,187,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54407,24,550,550,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54408,18,202,202,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some College
54409,25,436,436,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some College
54410,30,510,510,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some College
54411,19,55,55,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54412,27,536,536,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Some Graduate
54413,18,184,184,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54414,24,474,474,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54415,29,627,627,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54416,23,260,260,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54417,30,519,519,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54418,24,341,341,English,WS,NA,White,Male,NA,FALSE,FALSE,Marchman,NA
54419,26,590,590,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54420,19,146,146,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54421,30,626,626,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54422,18,73,73,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54423,22,244,244,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54424,29,631,631,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54425,19,104,104,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54426,24,329,329,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54427,30,553,553,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54428,24,226,226,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some College
54429,29,475,475,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Some College
54430,18,11,11,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54431,30,72,72,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54432,24,414,414,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,College
54433,19,330,330,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54434,24,522,522,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54435,30,634,634,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54436,24,486,486,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
54437,24,161,161,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54438,29,63,63,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,NA
54439,21,192,192,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Some College
54440,24,267,267,English,WS,First,Black,Male,NA,FALSE,FALSE,Marchman,Some College
54442,24,45,45,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54443,30,266,266,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54444,18,56,56,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54445,24,234,234,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54446,18,320,320,English,WS,Third,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54447,18,93,93,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54448,25,369,369,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54449,29,500,500,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54450,18,27,27,English,WS,Fifth,White,Male,NA,FALSE,FALSE,Marchman,Some College
54451,19,490,490,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54452,24,569,569,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54453,30,635,635,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Secondary
54454,17,224,224,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54455,24,657,657,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54456,29,669,669,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
54457,20,262,262,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Some College
54458,19,234,234,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54459,25,619,619,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54460,18,177,177,English,WS,Third,Black,Female,NA,FALSE,FALSE,Marchman,College
54461,24,425,425,English,WS,Third,Black,Female,NA,FALSE,FALSE,Marchman,College
54462,18,58,58,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54463,24,274,274,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
54465,22,307,307,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54466,30,651,651,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
54467,18,82,82,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,College
54468,24,391,391,English,WS,Third,White,Male,NA,FALSE,FALSE,Marchman,College
54469,18,27,27,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,College
