condition,country,actor.id,actor.age.years,actor.gender,dist,eq.uneq,decision,value,trial
DI,Senegal,senegal.actor.112,6,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.113,5,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.114,6,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.115,6,M,t16.dist,U,accept,high,t16
DI,Senegal,senegal.actor.116,6,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.117,8,F,t16.dist,U,accept,low,t16
AI,Senegal,senegal.actor.118,8,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.119,9,M,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.12,13,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.120,9,M,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.121,7,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.122,8,F,t16.dist,U,accept,high,t16
AI,Senegal,senegal.actor.123,9,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.124,9,F,t16.dist,U,reject,low,t16
DI,Senegal,senegal.actor.125,9,F,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.126,8,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.127,9,M,t16.dist,U,accept,high,t16
DI,Senegal,senegal.actor.128,9,M,t16.dist,U,reject,high,t16
AI,Senegal,senegal.actor.13,10,F,t16.dist,U,accept,low,t16
AI,Senegal,senegal.actor.14,11,M,t16.dist,E,reject,high,t16
DI,Senegal,senegal.actor.15,12,M,t16.dist,U,reject,low,t16
DI,Senegal,senegal.actor.16,10,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.17,10,F,t16.dist,E,reject,high,t16
AI,Senegal,senegal.actor.18,15,F,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.19,14,M,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.2,6,F,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.20,14,M,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.21,6,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.22,6,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.23,5,M,t16.dist,U,accept,high,t16
AI,Senegal,senegal.actor.24,9,M,t16.dist,NA,NA,low,t16
DI,Senegal,senegal.actor.25,9,F,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.26,7,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.27,12,M,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.28,11,F,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.29,12,F,t16.dist,U,reject,low,t16
DI,Senegal,senegal.actor.3,4,F,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.30,10,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.31,15,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.32,14,F,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.33,15,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.34,6,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.35,8,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.36,7,M,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.37,12,M,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.38,12,M,t16.dist,U,reject,low,t16
DI,Senegal,senegal.actor.39,15,F,t16.dist,U,accept,high,t16
DI,Senegal,senegal.actor.4,6,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.40,15,F,t16.dist,U,accept,high,t16
DI,Senegal,senegal.actor.41,6,M,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.42,6,F,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.43,9,M,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.44,12,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.45,12,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.46,10,M,t16.dist,U,reject,high,t16
AI,Senegal,senegal.actor.47,13,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.48,15,M,t16.dist,U,reject,low,t16
DI,Senegal,senegal.actor.49,14,M,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.5,8,M,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.50,5,F,t16.dist,U,accept,low,t16
AI,Senegal,senegal.actor.51,6,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.52,5,F,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.53,8,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.54,12,M,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.55,12,F,t16.dist,E,reject,high,t16
AI,Senegal,senegal.actor.56,13,M,t16.dist,U,accept,low,t16
AI,Senegal,senegal.actor.57,15,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.58,15,F,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.59,15,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.6,12,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.60,6,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.61,8,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.62,9,M,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.63,15,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.64,14,F,t16.dist,U,accept,high,t16
DI,Senegal,senegal.actor.65,14,F,t16.dist,U,reject,high,t16
AI,Senegal,senegal.actor.66,6,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.67,6,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.68,9,M,t16.dist,U,accept,low,t16
AI,Senegal,senegal.actor.69,11,M,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.7,12,M,t16.dist,U,accept,high,t16
AI,Senegal,senegal.actor.70,11,F,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.71,10,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.72,12,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.73,14,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.74,15,F,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.75,13,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.76,5,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.77,5,M,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.78,8,F,t16.dist,U,accept,high,t16
DI,Senegal,senegal.actor.79,9,F,t16.dist,E,accept,low,t16
AI,Senegal,senegal.actor.8,12,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.80,12,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.81,12,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.82,11,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.83,12,F,t16.dist,E,reject,low,t16
DI,Senegal,senegal.actor.84,10,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.85,10,M,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.86,13,M,t16.dist,E,accept,high,t16
DI,Senegal,senegal.actor.87,13,M,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.88,13,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.89,6,M,t16.dist,E,reject,low,t16
DI,Senegal,senegal.actor.9,11,F,t16.dist,U,accept,high,t16
AI,Senegal,senegal.actor.90,5,F,t16.dist,U,reject,low,t16
AI,Senegal,senegal.actor.91,6,F,t16.dist,E,reject,high,t16
DI,Senegal,senegal.actor.92,6,F,t16.dist,E,accept,low,t16
DI,Senegal,senegal.actor.93,6,M,t16.dist,U,reject,high,t16
DI,Senegal,senegal.actor.94,5,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.95,7,F,t16.dist,E,reject,low,t16
DI,Senegal,senegal.actor.96,9,M,t16.dist,U,reject,low,t16
DI,Senegal,senegal.actor.97,8,F,t16.dist,U,accept,low,t16
DI,Senegal,senegal.actor.98,9,F,t16.dist,E,accept,high,t16
AI,Senegal,senegal.actor.99,13,M,t16.dist,E,accept,low,t16
DI,Peru,Peru.1,4,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.2,5,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.3,5,F,t1.dist,E,reject,NA,t1
AI,Peru,Peru.4,4,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.5,5,F,t1.dist,E,reject,NA,t1
AI,Peru,Peru.6,4,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.7,4,M,t1.dist,U,reject,NA,t1
AI,Peru,Peru.8,4,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.9,6,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.10,8,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.11,9,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.12,11,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.13,10,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.14,11,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.15,8,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.16,10,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.17,6,F,t1.dist,U,accept,NA,t1
DI,Peru,Peru.18,8,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.19,8,M,t1.dist,U,reject,NA,t1
DI,Peru,Peru.20,7,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.21,9,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.22,7,M,t1.dist,U,reject,NA,t1
DI,Peru,Peru.23,10,M,t1.dist,U,reject,NA,t1
AI,Peru,Peru.24,5,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.25,5,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.26,10,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.27,9,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.28,7,M,t1.dist,U,reject,NA,t1
DI,Peru,Peru.29,11,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.30,6,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.31,4,F,t1.dist,U,accept,NA,t1
DI,Peru,Peru.32,8,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.33,8,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.34,10,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.35,10,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.36,9,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.38,8,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.39,10,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.40,9,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.41,11,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.42,11,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.43,11,F,t1.dist,U,reject,NA,t1
AI,Peru,Peru.44,8,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.45,8,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.46,7,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.47,9,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.48,7,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.49,11,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.50,8,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.51,7,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.52,10,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.53,6,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.54,4,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.55,5,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.56,4,F,t1.dist,U,reject,NA,t1
AI,Peru,Peru.57,6,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.58,5,M,t1.dist,E,reject,NA,t1
AI,Peru,Peru.59,11,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.60,12,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.61,11,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.62,9,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.63,9,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.64,5,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.65,7,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.66,9,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.67,7,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.68,6,F,t1.dist,E,reject,NA,t1
AI,Peru,Peru.69,4,F,t1.dist,U,accept,NA,t1
DI,Peru,Peru.70,11,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.71,6,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.72,4,M,t1.dist,E,reject,NA,t1
DI,Peru,Peru.73,11,M,t1.dist,U,reject,NA,t1
AI,Peru,Peru.74,7,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.75,8,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.76,7,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.77,8,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.78,7,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.79,5,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.80,8,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.81,7,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.82,9,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.83,7,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.84,4,F,t1.dist,E,reject,NA,t1
AI,Peru,Peru.85,6,F,t1.dist,U,reject,NA,t1
AI,Peru,Peru.86,11,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.87,10,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.88,9,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.89,8,F,t1.dist,U,reject,NA,t1
AI,Peru,Peru.90,6,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.91,10,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.92,11,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.93,5,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.94,10,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.95,6,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.96,4,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.97,6,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.98,8,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.99,11,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.100,11,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.102,4,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.103,5,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.104,7,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.105,6,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.106,6,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.107,5,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.108,4,F,t1.dist,E,reject,NA,t1
DI,Peru,Peru.109,6,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.110,5,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.111,10,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.112,9,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.113,5,F,t1.dist,U,accept,NA,t1
DI,Peru,Peru.114,7,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.115,10,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.116,11,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.117,10,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.118,4,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.119,7,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.120,9,M,t1.dist,U,reject,NA,t1
DI,Peru,Peru.121,9,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.122,7,F,t1.dist,U,accept,NA,t1
DI,Peru,Peru.123,4,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.124,10,F,t1.dist,U,reject,NA,t1
AI,Peru,Peru.125,9,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.126,8,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.127,11,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.128,7,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.129,5,F,t1.dist,U,reject,NA,t1
DI,Peru,Peru.130,8,F,t1.dist,U,reject,NA,t1
AI,Peru,Peru.131,6,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.132,8,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.133,8,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.134,9,M,t1.dist,E,reject,NA,t1
DI,Peru,Peru.135,8,F,t1.dist,U,accept,NA,t1
DI,Peru,Peru.136,9,F,t1.dist,U,accept,NA,t1
DI,Peru,Peru.137,8,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.138,9,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.139,9,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.140,8,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.141,9,M,t1.dist,U,accept,NA,t1
DI,Peru,Peru.142,9,M,t1.dist,E,accept,NA,t1
DI,Peru,Peru.143,9,F,t1.dist,E,accept,NA,t1
AI,Peru,Peru.144,11,F,t1.dist,U,accept,NA,t1
AI,Peru,Peru.145,8,M,t1.dist,U,accept,NA,t1
AI,Peru,Peru.146,8,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.147,8,M,t1.dist,E,accept,NA,t1
AI,Peru,Peru.148,8,F,t1.dist,U,accept,NA,t1
DI,Peru,Peru.149,9,M,t1.dist,U,reject,NA,t1
AI,Peru,Peru.150,8,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.151,9,F,t1.dist,E,accept,NA,t1
DI,Peru,Peru.1,4,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.2,5,M,t2.dist,E,reject,NA,t2
DI,Peru,Peru.3,5,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.4,4,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.5,5,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.6,4,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.7,4,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.8,4,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.9,6,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.10,8,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.11,9,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.12,11,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.13,10,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.14,11,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.15,8,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.16,10,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.17,6,F,t2.dist,U,reject,NA,t2
DI,Peru,Peru.18,8,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.19,8,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.20,7,F,t2.dist,E,reject,NA,t2
DI,Peru,Peru.21,9,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.22,7,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.23,10,M,t2.dist,U,reject,NA,t2
AI,Peru,Peru.24,5,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.25,5,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.26,10,F,t2.dist,U,reject,NA,t2
DI,Peru,Peru.27,9,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.28,7,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.29,11,F,t2.dist,U,reject,NA,t2
DI,Peru,Peru.30,6,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.31,4,F,t2.dist,U,reject,NA,t2
DI,Peru,Peru.32,8,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.33,8,M,t2.dist,E,reject,NA,t2
DI,Peru,Peru.34,10,F,t2.dist,E,reject,NA,t2
DI,Peru,Peru.35,10,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.36,9,F,t2.dist,E,reject,NA,t2
DI,Peru,Peru.38,8,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.39,10,M,t2.dist,E,reject,NA,t2
DI,Peru,Peru.40,9,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.41,11,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.42,11,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.43,11,F,t2.dist,U,reject,NA,t2
AI,Peru,Peru.44,8,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.45,8,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.46,7,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.47,9,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.48,7,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.49,11,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.50,8,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.51,7,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.52,10,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.53,6,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.54,4,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.55,5,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.56,4,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.57,6,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.58,5,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.59,11,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.60,12,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.61,11,M,t2.dist,U,reject,NA,t2
AI,Peru,Peru.62,9,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.63,9,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.64,5,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.65,7,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.66,9,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.67,7,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.68,6,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.69,4,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.70,11,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.71,6,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.72,4,M,t2.dist,E,reject,NA,t2
DI,Peru,Peru.73,11,M,t2.dist,U,reject,NA,t2
AI,Peru,Peru.74,7,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.75,8,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.76,7,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.77,8,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.78,7,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.79,5,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.80,8,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.81,7,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.82,9,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.83,7,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.84,4,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.85,6,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.86,11,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.87,10,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.88,9,F,t2.dist,E,reject,NA,t2
AI,Peru,Peru.89,8,F,t2.dist,U,reject,NA,t2
AI,Peru,Peru.90,6,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.91,10,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.92,11,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.93,5,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.94,10,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.95,6,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.96,4,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.97,6,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.98,8,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.99,11,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.100,11,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.102,4,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.103,5,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.104,7,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.105,6,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.106,6,M,t2.dist,E,accept,NA,t2
AI,Peru,Peru.107,5,F,t2.dist,U,reject,NA,t2
AI,Peru,Peru.108,4,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.109,6,F,t2.dist,E,reject,NA,t2
DI,Peru,Peru.110,5,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.111,10,F,t2.dist,E,accept,NA,t2
AI,Peru,Peru.112,9,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.113,5,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.114,7,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.115,10,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.116,11,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.117,10,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.118,4,M,t2.dist,U,accept,NA,t2
DI,Peru,Peru.119,7,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.120,9,M,t2.dist,U,reject,NA,t2
DI,Peru,Peru.121,9,F,t2.dist,U,reject,NA,t2
DI,Peru,Peru.122,7,F,t2.dist,U,reject,NA,t2
DI,Peru,Peru.123,4,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.124,10,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.125,9,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.126,8,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.127,11,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.128,7,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.129,5,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.130,8,F,t2.dist,U,reject,NA,t2
AI,Peru,Peru.131,6,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.132,8,F,t2.dist,E,accept,NA,t2
DI,Peru,Peru.133,8,M,t2.dist,U,accept,NA,t2
AI,Peru,Peru.134,9,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.135,8,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.136,9,F,t2.dist,U,accept,NA,t2
DI,Peru,Peru.137,8,M,t2.dist,E,accept,NA,t2
DI,Peru,Peru.138,9,M,t2.dist,U,reject,NA,t2
AI,Peru,Peru.139,9,F,t2.dist,U,accept,NA,t2
AI,Peru,Peru.140,8,F,t2.dist,E,reject,NA,t2
